UDI,Product ID,Type,Air temperature K,Process temperature K,Rotational speed rpm,Torque Nm,Tool wear min,Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,RUL
2197,M17056,1,-0.15245290534076375,-0.7451572309007539,0.06818514034143008,-0.46014343049978595,-0.40770788736624775,0,0,0,0,0,0,-0.799795208284097,-0.49661076465000736,-0.42461859437578486,171
2198,L49377,0,-0.15245290534076375,-0.677756345295187,-0.7071594311503863,0.9242262957204916,-0.36057584381884134,0,0,0,0,0,0,-0.6998994751384158,0.9323693345070935,-0.25264000718050605,168
2199,M17058,1,-0.15245290534076375,-0.7451572309007539,-0.339010210154272,0.10162979173452956,-0.32915448145390375,0,0,0,0,0,0,-0.799795208284097,0.061893328206958816,-0.2839649839788903,166
2200,M17059,1,-0.10245687171311416,-0.61035545968962,-1.5103940951419084,1.807012787802987,-0.28202243790649734,0,0,0,0,0,0,-0.6998994751384158,1.332032453760533,0.00030268429756633985,163
2201,L49380,0,-0.10245687171311416,-0.61035545968962,0.040295047841724455,-0.44008010113427437,-0.23489039435909095,0,0,0,0,0,0,-0.6998994751384158,-0.48364055049905746,-0.2536504283671436,160
2202,L49381,0,-0.10245687171311416,-0.677756345295187,0.1574334363404881,-0.38992177772049624,-0.20346903199415334,0,0,0,0,0,0,-0.799795208284097,-0.33342349386881837,-0.24261818040049632,158
2203,M17062,1,-0.05246083808549298,-0.5429545740840913,0.05145108484160671,-0.43004843645151863,-0.17204766962921575,0,0,0,0,0,0,-0.6998994751384158,-0.46146756715477294,-0.1948412932871336,156
2204,L49383,0,-0.10245687171311416,-0.677756345295187,0.41960030583772095,-0.9216000059065448,-0.12491562608180934,0,0,0,0,0,0,-0.799795208284097,-1.0062165614946206,-0.211351904872825,153
2205,M17064,1,-0.15245290534076375,-0.61035545968962,-1.0418405411468539,0.6132446905550669,-0.09349426371687174,0,0,0,0,0,0,-0.6000037419927344,0.2315460839544674,0.10509387046160812,151
2206,L49385,0,-0.05246083808549298,-0.5429545740840913,0.4753804908371322,-0.5403967479618307,-0.046362220169465326,0,0,0,0,0,0,-0.6998994751384158,-0.37053871333405247,-0.148059931720544,148
2207,L49386,0,-0.05246083808549298,-0.5429545740840913,-0.5732869871517993,1.205112906837649,-0.014940857804527726,0,0,0,0,0,0,-0.6998994751384158,1.4427011493904134,0.08324212810528839,146
2208,L49387,0,-0.10245687171311416,-0.5429545740840913,0.29130588033907506,-0.24947847216191754,0.016480504560409875,0,0,0,0,0,0,-0.6000037419927912,-0.02988908736197126,-0.05759807190123073,144
2209,H31622,2,-0.10245687171311416,-0.5429545740840913,-0.5788650056517404,0.2621364266586198,0.04790186692534748,0,0,0,0,0,0,-0.6000037419927912,0.11418624910299273,0.14986794298929984,142
2210,L49389,0,-0.10245687171311416,-0.47555368847852436,-0.8521879121488555,0.9442896250860024,0.12645527283769148,0,0,0,0,0,0,-0.5001080088471099,0.8340625676443791,0.298686288513021,137
2211,L49390,0,-0.15245290534076375,-0.5429545740840913,-0.7685176346497387,1.4157778651755175,0.1578766352026291,0,0,0,0,0,0,-0.5001080088471099,1.5527909928002446,0.31115716874641963,135
2212,M17071,1,-0.20244893896838492,-0.677756345295187,-1.6386885206405541,2.4089126687683247,0.18929799756756668,0,0,0,0,0,0,-0.6000037419927912,1.9340387626124358,0.5964901397576201,133
2213,L49392,0,-0.15245290534076375,-0.61035545968962,-0.3557442656540954,0.0013131449069732513,0.2364300411149731,0,0,0,0,0,0,-0.6000037419927344,-0.09488732393537176,0.2915470168044751,130
2214,L49393,0,-0.15245290534076375,-0.61035545968962,-0.36690030265397766,-0.05887684318956068,0.2678514034799107,0,0,0,0,0,0,-0.6000037419927344,-0.18944626794962624,0.32606383699490255,128
2215,H31628,2,-0.15245290534076375,-0.5429545740840913,-1.0251064856470304,0.4828330496792433,0.2992727658448483,0,0,0,0,0,0,-0.5001080088471099,0.07229304605870218,0.5341062317509073,126
2216,H31629,2,-0.15245290534076375,-0.5429545740840913,-0.3947903951536833,0.964352954451514,0.3778261717571923,0,0,0,0,0,0,-0.5001080088471099,1.2602940226926533,0.44473589551229903,121
2217,L49396,0,-0.15245290534076375,-0.5429545740840913,0.5925188793358959,-0.9216000059065448,0.4563795776695363,0,0,0,0,0,0,-0.5001080088471099,-0.9125406123923073,0.28903261776530187,116
2218,L49397,0,-0.15245290534076375,-0.61035545968962,-1.0697306336465593,1.5361578413685846,0.48780094003447394,0,0,0,0,0,0,-0.6000037419927344,1.4247567305688655,0.7562095674481935,114
2219,L49398,0,-0.15245290534076375,-0.61035545968962,0.9718241373318923,-0.6507450594721428,0.5192223023994115,0,0,0,0,0,0,-0.6000037419927344,-0.25328680008292664,0.26624958134137755,112
2220,M17079,1,-0.20244893896838492,-0.61035545968962,-0.5788650056517404,0.8439729782584461,0.5506436647643491,0,0,0,0,0,0,-0.5001080088471099,0.9307603215564454,0.673127120147067,110
2221,M17080,1,-0.20244893896838492,-0.677756345295187,1.100118562830538,-1.3930882459960594,0.5977757083117555,0,0,0,0,0,0,-0.6000037419927912,-1.4380599397610048,0.30824351551109375,107
2222,L49401,0,-0.20244893896838492,-0.677756345295187,-0.9302801711480313,2.0477727401891217,0.6449077518591619,0,0,0,0,0,0,-0.6000037419927912,2.2468936709675447,0.8831148989905142,104
2223,L49402,0,-0.15245290534076375,-0.677756345295187,0.36939813933825083,-0.7009033828859209,0.6763291142240996,0,0,0,0,0,0,-0.6998994751384158,-0.6869844676643861,0.542414206538536,102
2224,L49403,0,-0.20244893896838492,-0.677756345295187,-0.7015814126504452,0.8540046429412019,0.7077504765890371,0,0,0,0,0,0,-0.6000037419927912,0.8401552325367694,0.875598425958114,100
2225,M17084,1,-0.15245290534076375,-0.677756345295187,0.5925188793358959,-0.811251694396233,0.7391718389539748,0,0,0,0,0,0,-0.6998994751384158,-0.7350095798193742,0.5457914427270253,98
2226,M17085,1,-0.15245290534076375,-0.677756345295187,-0.4115244506535067,0.9041629663549801,0.7863038825013812,0,0,0,0,0,0,-0.6998994751384158,1.159456003749044,0.8654985347868733,95
2227,M17086,1,-0.20244893896838492,-0.7451572309007539,0.8156396193335408,-1.2225499463892138,0.8334359260487876,0,0,0,0,0,0,-0.6998994751384725,-1.2876172288754923,0.5768598531328786,92
2228,L49407,0,-0.2524449725960345,-0.8125581165062826,2.3774847993170556,-1.9648931329131307,0.880567969596194,0,0,0,0,0,0,-0.6998994751384158,-1.950550186651292,0.29320667273711376,89
2229,H31642,2,-0.3024410062236841,-0.9473598877173782,0.017982973841959956,0.18188310919657433,0.9119893319611315,0,0,0,0,0,0,-0.7997952082840403,0.4403645695738263,0.8608658618867135,87
2230,L49409,0,-0.3024410062236841,-0.8799590021118496,0.7933275453337764,-0.9216000059065448,0.9905427378734756,0,0,0,0,0,0,-0.6998994751384158,-0.8037556392412332,0.7217838424132618,82
2231,L49410,0,-0.2524449725960345,-0.8799590021118496,-0.5175068021523881,0.5731180318240445,1.0219641002384132,0,0,0,0,0,0,-0.799795208284097,0.5999511833252122,1.142162841338559,80
2232,L49411,0,-0.3024410062236841,-0.9473598877173782,-0.690425375650563,1.6465061528788967,1.0533854626033508,0,0,0,0,0,0,-0.7997952082840403,1.9464006913796033,1.236832567624008,78
2233,L49412,0,-0.2524449725960345,-0.9473598877173782,0.7431253788343062,-0.9516949999548118,1.0848068249682883,0,0,0,0,0,0,-0.8996909414297216,-0.8801641322878211,0.818836571411899,76
2234,L49413,0,-0.2524449725960345,-0.8799590021118496,5.635047603282673,-2.707236319437047,1.116228187333226,1,0,0,1,0,0,-0.799795208284097,-2.632320369215156,-0.017396913145601215,74
2235,L49414,0,-0.3024410062236841,-0.9473598877173782,-0.2609179511550963,0.05147146832075141,1.1476495496981636,0,0,0,0,0,0,-0.7997952082840403,0.04501831433431747,1.1814263279511907,72
2236,M17095,1,-0.3024410062236841,-0.9473598877173782,-0.4673046356529179,0.2721680913413756,1.179070912063101,0,0,0,0,0,0,-0.7997952082840403,0.21205151850973608,1.28606860473007,70
2237,M17096,1,-0.35243703985130526,-1.0147607733229451,-0.651379246150975,0.312294750072398,1.2262029556105076,0,0,0,0,0,0,-0.799795208284097,0.12960922689822116,1.4040616827537902,67
2238,L49417,0,-0.35243703985130526,-0.9473598877173782,-0.7573615976498564,1.0646696012790704,1.273334999157914,0,0,0,0,0,0,-0.6998994751384158,1.0816347188433517,1.495801128496545,64
2239,L49418,0,-0.35243703985130526,-0.9473598877173782,-0.36132228415403655,0.964352954451514,1.3047563615228517,0,0,0,0,0,0,-0.6998994751384158,1.2894917211141543,1.3753802513296087,62
2240,L49419,0,-0.40243307347895485,-0.9473598877173782,-0.8800780046485611,1.0044796131825364,1.3361777238877892,0,0,0,0,0,0,-0.6000037419927344,0.8911236610648925,1.6141221719003722,60
2241,L49420,0,-0.40243307347895485,-1.0147607733229451,-0.45614859865303564,0.4728013849964882,1.3675990862527267,0,0,0,0,0,0,-0.6998994751384158,0.5063242894957846,1.4752767947389995,58
2242,L49421,0,-0.40243307347895485,-1.0821616589285121,0.9606681003320101,-1.112201634878902,1.3990204486176645,0,0,0,0,0,0,-0.799795208284097,-1.0320490681961707,1.0364994249741535,56
2243,L49422,0,-0.40243307347895485,-1.0821616589285121,0.7152352863346005,-1.1021699701961463,1.430441810982602,0,0,0,0,0,0,-0.799795208284097,-1.1404514102187366,1.1359619472131304,54
2244,L49423,0,-0.40243307347895485,-1.0821616589285121,-0.4115244506535067,-0.5002700892308083,1.4618631733475396,0,0,0,0,0,0,-0.799795208284097,-0.8527912900176644,1.5542294973832902,52
2245,M17104,1,-0.35243703985130526,-1.0821616589285121,0.017982973841959956,-0.24947847216191754,1.4932845357124773,1,1,0,0,0,0,-0.8996909414297783,-0.2101672152164972,1.4239018137996442,50
2246,M17105,1,-0.35243703985130526,-1.0821616589285121,-0.562130950151917,0.23204143261035248,-1.6959837443286896,0,0,0,0,0,0,-0.8996909414297783,0.08439988740686477,-1.6651873277767049,253
2247,L49426,0,-0.35243703985130526,-1.0821616589285121,-0.740627542150033,0.7436563314308898,-1.648851700781283,0,0,0,0,0,0,-0.8996909414297783,0.655108932157764,-1.6151199656308972,250
2248,M17107,1,-0.40243307347895485,-1.0821616589285121,-0.7964077271494443,0.8540046429412019,-1.6174303384163455,0,0,0,0,0,0,-0.799795208284097,0.7592630875484393,-1.581143976323737,248
2249,M17108,1,-0.35243703985130526,-1.0147607733229451,-1.3095854291440279,2.0678360695546334,-1.570298294868939,0,0,0,0,0,0,-0.799795208284097,1.8695212677133148,-1.5212308632020506,245
2250,L49429,0,-0.40243307347895485,-1.0147607733229451,-0.5398188761521525,0.6533713492860893,-1.5231662513215327,0,0,0,0,0,0,-0.6998994751384158,0.6951969011598649,-1.4861901426294408,242
2251,M17110,1,-0.40243307347895485,-1.0821616589285121,-0.7964077271494443,0.8740679723067134,-1.491744888956595,0,0,0,0,0,0,-0.799795208284097,0.7866555519277498,-1.4466746139989886,240
2252,H31665,2,-0.452429107106576,-1.149562544534041,-0.6402232091510928,0.3423897441206646,-1.4446128454091887,0,0,0,0,0,0,-0.799795208284097,0.17997918109713956,-1.401536724117507,237
2253,H31666,2,-0.452429107106576,-1.149562544534041,-0.4896167096526824,0.28219975602413067,-1.3660594394968446,0,0,0,0,0,0,-0.799795208284097,0.20953007748341587,-1.3255849995623417,232
2254,L49433,0,-0.40243307347895485,-1.0821616589285121,-0.8521879121488555,1.4157778651755175,-1.2875060335845006,0,0,0,0,0,0,-0.799795208284097,1.4731742849069396,-1.225008758608318,227
2255,L49434,0,-0.452429107106576,-1.149562544534041,-1.192447040645264,0.6934980080171117,-1.256084671219563,0,0,0,0,0,0,-0.799795208284097,0.21342506615053178,-1.1693252113097454,225
2256,L49435,0,-0.452429107106576,-1.149562544534041,0.11280928834095907,-0.6306817301066312,-1.2246633088546255,0,0,0,0,0,0,-0.799795208284097,-0.7288482375449444,-1.2136497320293935,223
2257,L49436,0,-0.452429107106576,-1.149562544534041,-0.2776520066549197,-0.1892884840653836,-1.1932419464896877,0,0,0,0,0,0,-0.799795208284097,-0.31750996334473475,-1.1609046419329199,221
2258,L49437,0,-0.452429107106576,-1.149562544534041,1.9702894488213536,-1.4833732281408603,-1.1618205841247502,0,0,0,0,0,0,-0.799795208284097,-1.2056556789382564,-1.243513582178009,219
2259,L49438,0,-0.452429107106576,-1.216963430139608,-1.225915151644911,2.037741075506366,-1.1303992217598127,0,0,0,0,0,0,-0.8996909414297783,1.9198814108576556,-1.024750228364976,217
2260,L49439,0,-0.452429107106576,-1.149562544534041,-0.6011770796515049,1.2352079008859156,-1.0989778593948751,0,0,0,0,0,0,-0.799795208284097,1.459311264789473,-1.0420801708407108,215
2261,H31674,2,-0.452429107106576,-1.149562544534041,-0.09915541465680366,-0.34979511898947385,-1.0675564970299374,0,0,0,0,0,0,-0.799795208284097,-0.43665541012924447,-1.0480958425520206,213
2262,M17121,1,-0.452429107106576,-1.216963430139608,-0.5788650056517404,0.5229597084102664,-0.9890030911175934,0,0,0,0,0,0,-0.8996909414297783,0.48023669537523084,-0.9293541098985949,208
2263,L49442,0,-0.452429107106576,-1.149562544534041,-0.032219192657510165,0.24207309729310825,-0.941871047570187,0,0,0,0,0,0,-0.799795208284097,0.49369746225503447,-0.9304740995757306,205
2264,M17123,1,-0.40243307347895485,-1.0821616589285121,-0.05453126665727467,0.3022630853896422,-0.9104496852052494,0,0,0,0,0,0,-0.799795208284097,0.5670645283827161,-0.8978588867803472,203
2265,M17124,1,-0.40243307347895485,-1.0821616589285121,-0.690425375650563,0.3524214088034203,-0.863317641657843,0,0,0,0,0,0,-0.799795208284097,0.15553984414554112,-0.7862898737410604,200
2266,M17125,1,-0.40243307347895485,-1.0821616589285121,-1.1645569481455584,1.1248595893756042,-0.8161855981104366,0,0,0,0,0,0,-0.799795208284097,0.7975262003991958,-0.677191381432763,197
2267,L49446,0,-0.40243307347895485,-1.0147607733229451,-0.8800780046485611,2.0678360695546334,-0.7690535545630302,0,0,0,0,0,0,-0.6998994751384158,2.327324696390751,-0.6627041128495156,194
2268,L49447,0,-0.40243307347895485,-1.0147607733229451,-0.9414362081479135,1.2452395655686714,-0.7376321921980926,0,0,0,0,0,0,-0.6998994751384158,1.1597503353863576,-0.6203996436410948,192
2269,L49448,0,-0.40243307347895485,-1.0147607733229451,-0.562130950151917,0.663403013968845,-0.706210829833155,0,0,0,0,0,0,-0.6998994751384158,0.6910566361283218,-0.6371699879177876,190
2270,L49449,0,-0.35243703985130526,-0.9473598877173782,-1.2538052441446166,0.8239096488929353,-0.6747894674682174,0,0,0,0,0,0,-0.6998994751384158,0.33040226987349874,-0.5044424707230822,188
2271,L49450,0,-0.35243703985130526,-0.9473598877173782,-0.5677089686518582,0.8138779842101795,-0.6433681051032798,0,0,0,0,0,0,-0.6998994751384158,0.8979619661051428,-0.571138232703777,186
2272,L49451,0,-0.40243307347895485,-1.0147607733229451,1.5742501353255338,-1.3930882459960594,-0.6119467427383422,0,0,0,0,0,0,-0.6998994751384158,-1.220401693967663,-0.7760723595882729,184
2273,M17132,1,-0.35243703985130526,-0.9473598877173782,-0.5063507651525058,1.2151445715204048,-0.5805253803734046,0,0,0,0,0,0,-0.6998994751384158,1.5181285369792896,-0.5146292031064894,182
2274,L49453,0,-0.35243703985130526,-1.0147607733229451,0.28014984333919285,-0.7309983769341876,-0.5333933368259982,0,0,0,0,0,0,-0.799795208284097,-0.785556133000681,-0.5724227741584054,179
2275,L49454,0,-0.35243703985130526,-0.9473598877173782,-0.10473343315674478,-0.6306817301066312,-0.5019719744610606,0,0,0,0,0,0,-0.6998994751384158,-0.8577949278519934,-0.4919421414932738,177
2276,L49455,0,-0.35243703985130526,-0.9473598877173782,0.36939813933825083,-0.29963679557569567,-0.470550612096123,0,0,0,0,0,0,-0.6998994751384158,-0.057114763813471095,-0.5248368663423421,175
2277,L49456,0,-0.35243703985130526,-0.8799590021118496,-0.8131417826492676,1.4258095298582731,-0.4391292497311854,0,0,0,0,0,0,-0.6000037419927912,1.523995547616406,-0.31759773836285743,173
2278,H31691,2,-0.35243703985130526,-0.8799590021118496,-0.7294715051501508,0.4427063909482209,-0.40770788736624775,0,0,0,0,0,0,-0.6000037419927912,0.24999086655944674,-0.2986233323897541,171
2279,M17138,1,-0.35243703985130526,-0.8799590021118496,-0.44499256165315343,-0.44008010113427437,-0.32915448145390375,0,0,0,0,0,0,-0.6000037419927912,-0.7875085328615274,-0.265977852702565,166
2280,L49459,0,-0.3024410062236841,-0.8799590021118496,-0.07684334065703917,-0.09900350192058306,-0.28202243790649734,0,0,0,0,0,0,-0.6998994751384158,-0.048284814694065745,-0.2803733374093764,163
2281,L49460,0,-0.3024410062236841,-0.8125581165062826,-0.829875838149091,1.7066961409754307,-0.25060107554155975,0,0,0,0,0,0,-0.6000037419927344,1.889889017015409,-0.1121145632000768,161
2282,L49461,0,-0.35243703985130526,-0.8799590021118496,-0.015485137157686792,-0.10903516660333884,-0.21917971317662216,0,0,0,0,0,0,-0.6000037419927912,-0.021265170388685938,-0.22918410498188052,159
2283,L49462,0,-0.3024410062236841,-0.8799590021118496,-0.44499256165315343,0.7637196607964014,-0.18775835081168454,0,0,0,0,0,0,-0.6998994751384158,0.9302109025001277,-0.12123204493627482,157
2284,L49463,0,-0.40243307347895485,-1.0147607733229451,-0.8466098936489144,1.1148279246928485,-0.15633698844674693,0,0,0,0,0,0,-0.6998994751384158,1.0702440844793184,-0.00724892466529561,155
2285,L49464,0,-0.40243307347895485,-1.0147607733229451,-0.8968120601483845,1.3455562123962277,-0.12491562608180934,0,0,0,0,0,0,-0.6998994751384158,1.336074608246305,0.03763587437631538,153
2286,L49465,0,-0.3024410062236841,-0.8799590021118496,-0.8800780046485611,1.676601146927164,-0.09349426371687174,0,0,0,0,0,0,-0.6998994751384158,1.7989111079218023,0.06791924718216495,151
2287,M17146,1,-0.3024410062236841,-0.8799590021118496,-1.3932557066431446,2.0578044048718778,-0.062072901351934134,0,0,0,0,0,0,-0.6998994751384158,1.767692332257416,0.22802445458911094,149
2288,L49467,0,-0.3024410062236841,-0.9473598877173782,1.1558987478299494,-1.32286659321677,-0.014940857804527726,0,0,0,0,0,0,-0.7997952082840403,-1.2925423782732048,-0.2271892185862454,146
2289,M17148,1,-0.3024410062236841,-0.9473598877173782,0.012404955342018832,-0.08897183723782728,0.016480504560409875,0,0,0,0,0,0,-0.7997952082840403,0.028055000970482653,-0.00543748605192891,144
2290,L49469,0,-0.3024410062236841,-0.8799590021118496,-0.19398172915580278,-0.21938347811365091,0.06361254810781627,0,0,0,0,0,0,-0.6998994751384158,-0.3057072646884634,0.08219911987946889,141
2291,M17150,1,-0.2524449725960345,-0.8799590021118496,-1.2147591146450287,1.1950812421548933,0.09503391047275388,0,0,0,0,0,0,-0.799795208284097,0.8430396825824412,0.35979300888205573,139
2292,M17151,1,-0.2524449725960345,-0.8125581165062826,1.936821337821707,-1.9147348094993524,0.1421659540201603,0,0,0,0,0,0,-0.6998994751384158,-2.0161468975538974,-0.2095172663221828,136
2293,L49472,0,-0.20244893896838492,-0.7451572309007539,-0.651379246150975,1.3254928830307169,0.18929799756756668,0,0,0,0,0,0,-0.6998994751384725,1.5386925073729276,0.31497332417845286,133
2294,L49473,0,-0.2524449725960345,-0.7451572309007539,-0.10473343315674478,-0.16922515469987276,0.2207193599325043,0,0,0,0,0,0,-0.6000037419927912,-0.17180599181997022,0.2181799449414344,131
2295,L49474,0,-0.3024410062236841,-0.8125581165062826,0.49211454633695556,-0.7410300416169433,0.2521407222974419,0,0,0,0,0,0,-0.6000037419927344,-0.6796065546223937,0.12316427762151802,129
2296,L49475,0,-0.3024410062236841,-0.8799590021118496,-0.1493575811562738,-0.27957346621018414,0.2835620846623795,0,0,0,0,0,0,-0.6998994751384158,-0.3650445227708669,0.29022131602901335,127
2297,L49476,0,-0.3024410062236841,-0.8799590021118496,0.07934117734131232,0.2721680913413756,0.3149834470273171,0,0,0,0,0,0,-0.6998994751384158,0.6226049083437764,0.2688163276550938,125
2298,L49477,0,-0.35243703985130526,-0.8799590021118496,1.4682677838266525,-1.403119910678815,0.3464048093922547,0,0,0,0,0,0,-0.6000037419927912,-1.286734233963552,0.02761926730482711,123
2299,L49478,0,-0.35243703985130526,-0.9473598877173782,-0.31669813615450754,-0.23944680747916175,0.3778261717571923,0,0,0,0,0,0,-0.6998994751384158,-0.41637596031834306,0.42480409718163364,121
2300,L49479,0,-0.3024410062236841,-0.8799590021118496,-0.5175068021523881,2.298564357258013,0.4092475341221299,1,0,0,1,0,0,-0.6998994751384158,3.0400781893091495,0.5092919939657539,119
2301,L49480,0,-0.35243703985130526,-0.9473598877173782,-0.9358581896479724,1.0546379365963146,0.44066889648706753,0,0,0,0,0,0,-0.6998994751384158,0.9093231673054446,0.6624763532524217,117
2302,M17161,1,-0.40243307347895485,-0.9473598877173782,0.2634157878393695,-0.43004843645151863,0.4720902588520051,0,0,0,0,0,0,-0.6000037419927344,-0.3283708007616031,0.37652560673922797,115
2303,L49482,0,-0.40243307347895485,-1.0147607733229451,-0.13262352565645041,-0.018750184458538297,0.5192223023994115,0,0,0,0,0,0,-0.6998994751384158,0.03236205392983576,0.5186749991667112,112
2304,L49483,0,-0.40243307347895485,-1.0147607733229451,-0.919124134148149,1.3656195417617392,0.5506436647643491,0,0,0,0,0,0,-0.6998994751384158,1.3420789736475018,0.7769387513867688,110
2305,L49484,0,-0.452429107106576,-1.0147607733229451,-0.4673046356529179,-0.018750184458538297,0.5820650271292868,0,0,0,0,0,0,-0.6000037419927912,-0.20192592937171958,0.6732395039909584,108
2306,H31719,2,-0.40243307347895485,-1.0147607733229451,-1.097620726146265,0.7536879961136456,0.6134863894942243,0,0,0,0,0,0,-0.6998994751384158,0.37064721574883264,0.9051113664656851,106
2307,L49486,0,-0.452429107106576,-0.9473598877173782,-1.5550182431414372,1.7869494584374754,0.6920397954065683,0,0,0,0,0,0,-0.5001080088471099,1.261785302988375,1.1654994708753827,101
2308,H31721,2,-0.5024251407342256,-1.0147607733229451,0.4698024723371911,-0.6507450594721428,0.723461157771506,0,0,0,0,0,0,-0.5001080088471099,-0.5490900955830059,0.5613038452072555,99
2309,L49488,0,-0.452429107106576,-1.0147607733229451,-0.9358581896479724,1.556221170734096,0.8020145636838499,0,0,0,0,0,0,-0.6000037419927912,1.581870958566819,1.0561253581323473,94
2310,L49489,0,-0.452429107106576,-0.9473598877173782,0.4028662503378976,-0.8614100178100111,0.8334359260487876,0,0,0,0,0,0,-0.5001080088471099,-0.9204483223814642,0.6798465020387191,92
2311,M17170,1,-0.5024251407342256,-1.0821616589285121,-0.021063155657627917,0.7536879961136456,0.8648572884137251,0,0,0,0,0,0,-0.6000037419927912,1.2700756441060388,0.8265255759913637,90
2312,M17171,1,-0.452429107106576,-0.9473598877173782,-0.2664959696550374,-0.14916182533436123,0.9119893319611315,0,0,0,0,0,0,-0.5001080088471099,-0.2515208102590456,0.9472700957383797,87
2313,M17172,1,-0.452429107106576,-0.9473598877173782,-0.5453968946520936,-0.37989011303774045,0.9591213755085379,0,0,0,0,0,0,-0.5001080088471099,-0.7655513927179391,1.086768764963057,84
2314,M17173,1,-0.452429107106576,-0.8125581165062826,1.0387603593311858,-1.3429299225822813,1.0062534190559445,0,0,0,0,0,0,-0.30031654255580403,-1.381607131724274,0.6745016234203981,81
2315,L49494,0,-0.40243307347895485,-0.7451572309007539,-0.9525922451477957,0.723593002065379,1.0533854626033508,0,0,0,0,0,0,-0.30031654255580403,0.4515491717917404,1.336536467539091,78
2316,L49495,0,-0.40243307347895485,-0.7451572309007539,-0.07126532215709803,-0.20935181343089515,1.0848068249682883,0,0,0,0,0,0,-0.30031654255580403,-0.20914686554047687,1.056495476576733,76
2317,L49496,0,-0.40243307347895485,-0.8125581165062826,0.017982973841959956,-0.07894017255507152,1.116228187333226,0,0,0,0,0,0,-0.4002122757014286,0.0470197694680495,1.0586893044507162,74
2318,L49497,0,-0.40243307347895485,-0.8125581165062826,0.36939813933825083,-0.8915050118582778,1.1476495496981636,0,0,0,0,0,0,-0.4002122757014286,-0.9861725769935709,0.9810105378594449,72
2319,L49498,0,-0.40243307347895485,-0.8125581165062826,-0.7462055606499741,1.1449229187411152,1.179070912063101,0,0,0,0,0,0,-0.4002122757014286,1.2018397595221897,1.3910955062427666,70
2320,M17179,1,-0.40243307347895485,-0.8125581165062826,0.8993098968326577,-0.6507450594721428,1.2104922744280389,0,0,0,0,0,0,-0.4002122757014286,-0.29601394276627147,0.8883463129578215,68
2321,H31734,2,-0.40243307347895485,-0.8125581165062826,-0.5509749131520348,-0.08897183723782728,1.2576243179754452,0,0,0,0,0,0,-0.4002122757014286,-0.35939335533444766,1.3982862141855874,65
2322,M17181,1,-0.40243307347895485,-0.8125581165062826,-1.2538052441446166,1.255271230251427,1.3361777238877892,0,0,0,0,0,0,-0.4002122757014286,0.8847464755897664,1.7813320170132827,60
2323,L49502,0,-0.40243307347895485,-0.8799590021118496,-0.13820154415639155,0.1919147738793301,1.3833097674351955,0,0,0,0,0,0,-0.5001080088471099,0.34038992343300345,1.3725412919267626,57
2324,M17183,1,-0.40243307347895485,-0.8799590021118496,-0.7685176346497387,0.7035296726998674,1.4147311298001333,0,0,0,0,0,0,-0.5001080088471099,0.5768755829598332,1.6510517426604023,55
2325,L49504,0,-0.35243703985130526,-0.8125581165062826,0.5423167128364257,-1.0118849880513456,1.4618631733475396,0,0,0,0,0,0,-0.5001080088471099,-1.0841948232735479,1.2177256605236573,52
2326,L49505,0,-0.35243703985130526,-0.8125581165062826,0.35824210233836856,-0.6106184007411204,1.4932845357124773,0,0,0,0,0,0,-0.5001080088471099,-0.551915679301216,1.3063506986180111,50
2327,M17186,1,-0.3024410062236841,-0.8799590021118496,-0.2888080436548019,1.265302894934183,1.5247058980774149,0,0,0,0,0,0,-0.6998994751384158,1.790424545712596,1.5697187003080746,48
2328,M17187,1,-0.35243703985130526,-0.8799590021118496,-0.6625352831508573,1.034574607230803,1.5718379416248212,0,0,0,0,0,0,-0.6000037419927912,1.1242343178171939,1.7719253306310931,45
2329,L49508,0,-0.35243703985130526,-0.8799590021118496,0.2243696583397816,-0.3698584483549854,1.6189699851722277,0,0,0,0,0,0,-0.6000037419927912,-0.2599386950862123,1.4704014538040924,42
2330,L49509,0,-0.35243703985130526,-0.8799590021118496,-0.30554209915462527,0.05147146832075141,1.6503913475371652,0,0,0,0,0,0,-0.6000037419927912,0.013230497504458209,1.702753705624519,40
2331,M17190,1,-0.35243703985130526,-0.8799590021118496,-0.829875838149091,0.9342579604032467,1.6818127099021027,0,0,0,0,0,0,-0.6000037419927912,0.8398118456265703,1.9642761981360677,38
2332,L49511,0,-0.35243703985130526,-0.9473598877173782,-0.8633439491487378,1.3656195417617392,1.7289447534495093,1,0,0,0,1,0,-0.6998994751384158,1.3946662261808491,2.030874097220231,35
2333,L49512,0,-0.40243307347895485,-1.0147607733229451,-0.8968120601483845,1.0446062719135587,1.7603661158144468,1,0,0,0,1,0,-0.6998994751384158,0.9304856120282858,2.0810237169599404,33
2334,L49513,0,-0.40243307347895485,-1.0147607733229451,-0.5230848206523292,0.5229597084102664,1.7917874781793846,0,0,0,0,0,0,-0.6998994751384158,0.5245826620638,1.9398013414955675,31
2335,L49514,0,-0.40243307347895485,-1.0821616589285121,-0.5230848206523292,0.3524214088034203,1.823208840544322,0,0,0,0,0,0,-0.799795208284097,0.2835741063769187,1.9722787168944167,29
2336,L49515,0,-0.40243307347895485,-1.0821616589285121,-0.16609163665609716,-0.05887684318956068,-1.6959837443286896,0,0,0,0,0,0,-0.799795208284097,-0.05028626982779776,-1.6651873277767049,253
